Id,x,y
1,321.11340206185565,515.0618556701031
10,397.9024390243902,774.1463414634146
100,599.3452380952381,97.44047619047619
101,581.4069767441861,261.77906976744185
102,580.0512820512821,129.78205128205127
103,646.0,294.84615384615387
104,26.46268656716418,262.2835820895522
105,56.38666666666666,351.08
106,186.40963855421685,232.9156626506024
107,417.31325301204816,120.80722891566265
108,266.04,97.65333333333334
109,97.8780487804878,289.9756097560976
110,337.07894736842104,178.81578947368422
111,444.5268817204301,119.48387096774194
112,477.6875,97.375
113,496.765306122449,89.5204081632653
114,502.4756097560976,114.95121951219512
115,519.1910112359551,96.84269662921348
116,474.36842105263156,161.71052631578948
117,719.7317073170732,266.0975609756098
118,870.7945205479452,267.64383561643837
119,711.5142857142857,192.2
12,742.0108695652174,633.6086956521739
120,910.7078651685393,158.23595505617976
121,362.6385542168675,294.26506024096386
122,544.2873563218391,131.88505747126436
123,322.3188405797101,214.7246376811594
124,103.4375,327.078125
125,28.653846153846153,652.0769230769231
126,921.695652173913,612.7391304347826
127,914.7435897435897,229.03846153846155
128,902.2926829268292,106.8048780487805
129,978.4487179487179,213.94871794871796
13,688.2717391304348,483.0217391304348
130,962.3373493975904,246.3132530120482
131,655.4754098360655,190.47540983606558
132,846.7051282051282,563.1794871794872
133,540.5783132530121,232.57831325301206
134,957.2368421052631,395.4736842105263
135,779.5376344086021,914.3440860215054
136,525.7441860465116,962.1279069767442
137,660.3283582089553,968.8656716417911
138,806.6666666666666,839.6511627906976
139,859.3557692307693,872.4038461538462
14,675.3103448275862,779.5402298850574
140,827.85,942.9875
141,963.1318681318681,792.0769230769231
142,664.1428571428571,940.8441558441558
143,864.5495495495495,676.0990990990991
144,789.775,989.775
145,506.2348484848485,276.9166666666667
146,553.0120481927711,220.18072289156626
147,832.2,197.07777777777778
148,661.8148148148148,394.04938271604937
149,677.95,340.7875
15,539.1473684210526,803.3894736842105
150,697.329268292683,303.2682926829268
151,37.25316455696203,529.0506329113924
152,60.729729729729726,915.0945945945946
153,50.608108108108105,920.472972972973
154,239.40860215053763,975.9354838709677
155,472.258064516129,947.758064516129
156,260.9189189189189,871.5
157,199.84158415841586,935.4158415841584
158,132.98684210526315,903.3157894736842
159,451.4678899082569,903.7339449541284
16,706.0,599.8172043010753
160,27.51764705882353,794.2470588235294
161,22.388059701492537,884.3283582089553
162,158.98823529411766,951.6705882352941
163,215.51282051282053,394.53846153846155
164,536.5094339622641,436.4339622641509
165,253.453125,249.109375
166,185.78205128205127,466.37179487179486
167,606.4583333333334,41.739583333333336
168,817.2988505747127,63.28735632183908
169,876.1951219512196,70.1219512195122
17,404.8817204301075,680.9569892473119
170,894.9347826086956,20.47826086956522
171,691.1100917431193,86.8440366972477
172,584.3050847457627,278.4406779661017
173,630.8181818181819,19.65909090909091
174,290.0919540229885,45.35632183908046
175,278.7916666666667,72.30555555555556
176,503.56756756756755,144.51351351351352
177,603.6197183098592,68.80281690140845
178,626.2173913043479,248.18840579710144
179,524.0581395348837,315.69767441860466
18,505.42857142857144,605.7394957983194
180,481.77966101694915,393.66101694915255
181,497.0289855072464,391.8695652173913
182,515.311320754717,371.62264150943395
183,733.5066666666667,323.2133333333333
184,437.1038961038961,585.012987012987
185,690.5432098765432,160.0
186,710.8314606741573,126.3932584269663
187,728.05,122.6125
188,946.375,34.260416666666664
189,790.1585365853658,213.0
19,192.38372093023256,729.4883720930233
190,650.9027777777778,69.5
191,755.4507042253521,262.90140845070425
192,744.328125,268.21875
193,800.1904761904761,527.1666666666666
194,987.8117647058823,657.7176470588236
195,589.9072164948453,722.1546391752578
196,526.7708333333334,545.0520833333334
197,313.63366336633663,616.2475247524752
198,363.7282608695652,648.304347826087
199,103.65,616.4833333333333
2,349.5111111111111,494.77777777777777
20,144.27380952380952,762.2619047619048
200,96.48571428571428,607.8142857142857
201,179.13636363636363,686.7159090909091
202,165.32558139534885,693.2790697674419
203,344.6666666666667,568.6363636363636
204,244.72881355932202,426.10169491525426
205,93.12280701754386,327.49122807017545
206,149.22413793103448,313.37931034482756
207,150.04597701149424,328.9425287356322
208,332.68918918918916,310.93243243243245
209,357.74666666666667,313.73333333333335
21,59.55,764.55
210,375.1587301587302,325.14285714285717
211,378.4761904761905,313.93650793650795
212,40.8421052631579,420.11578947368423
213,196.07246376811594,379.59420289855075
214,232.2972972972973,307.77027027027026
215,165.1153846153846,142.6153846153846
216,132.49411764705883,19.0
217,367.8641975308642,376.0740740740741
218,353.95652173913044,383.89130434782606
219,124.90196078431373,528.2941176470588
22,681.3928571428571,603.8214285714286
220,136.64044943820224,384.96629213483146
221,245.8913043478261,148.6086956521739
222,257.7096774193548,782.3387096774194
223,394.77647058823527,732.4235294117647
224,294.078125,737.125
225,489.76237623762376,980.980198019802
226,477.5744680851064,889.5212765957447
227,300.7157894736842,952.578947368421
228,140.35,565.34
229,361.46153846153845,791.4945054945055
23,710.5666666666667,575.2
230,134.77777777777777,940.2222222222222
231,519.8931297709923,853.6412213740458
232,575.3253012048193,857.855421686747
233,623.0126582278481,705.2911392405064
234,618.0853658536586,817.1341463414634
235,831.0394736842105,876.671052631579
236,866.8421052631579,851.4035087719299
237,904.2247191011236,966.3483146067416
238,897.3883495145631,951.4077669902913
239,975.8020833333334,921.2708333333334
24,247.54255319148936,696.8085106382979
240,742.6236559139785,884.6989247311828
241,887.4915254237288,933.8135593220339
242,905.5853658536586,772.0
243,862.6696428571429,769.3571428571429
244,885.7,760.6142857142858
245,839.3953488372093,748.0232558139535
246,944.88,683.1333333333333
247,927.2696629213483,762.1797752808989
248,645.4067796610169,694.8983050847457
249,281.36538461538464,967.3653846153846
25,240.67961165048544,800.5825242718447
250,732.4857142857143,983.6857142857143
251,707.8076923076923,975.8076923076923
252,897.4,524.3529411764706
253,482.8125,338.8125
254,520.96,401.12
255,477.0983606557377,495.37704918032784
256,952.2873563218391,452.42528735632186
257,562.7941176470588,297.79411764705884
258,795.1830985915493,331.22535211267603
259,774.370786516854,569.2696629213483
26,447.0752688172043,864.0537634408602
260,978.6666666666666,576.2575757575758
261,777.8125,448.1875
262,790.875,450.4583333333333
