Id,x,y
1,647.9831967213114,493.66270491803266
10,877.091066282419,740.3158501440929
100,226.3492753623187,752.3427536231886
101,204.01573033707882,762.0494382022468
102,152.07286821705418,698.7697674418611
103,177.65683453237386,711.1705035971222
104,215.5339506172838,685.881481481481
105,122.71950207468875,676.4863070539418
106,18.71346938775507,794.1975510204084
107,30.678018575851365,811.7845201238392
108,198.32608695652183,836.3330434782604
109,194.20731707317077,857.8048780487794
11,737.6481327800825,887.4099585062239
110,170.8124645892351,947.660056657224
111,366.6225,948.4759999999993
112,506.00769230769373,797.4495726495726
113,490.38534798534727,763.0695970695965
114,438.52011834319495,667.6017751479296
115,603.0564459930329,728.5728222996516
116,708.4945945945934,786.1199999999999
117,832.1134199134194,525.5575757575751
118,746.6659999999997,26.950000000000006
119,409.40782122905034,456.6631284916201
12,767.8584000000008,156.17839999999978
120,457.94272930648776,410.8881431767337
121,388.3429487179493,623.8602564102569
122,259.184496124031,661.5449612403099
123,378.32186046511606,789.8241860465113
124,352.4909836065573,753.6852459016399
125,281.33203883495173,768.9475728155339
126,45.724025974026,681.3727272727274
127,57.10842490842492,704.4241758241759
128,57.882442748091584,311.9078880407125
129,127.75063291139253,70.14177215189873
13,778.6099999999993,112.57047619047597
130,394.24054054054045,217.52297297297292
131,421.57918215613336,214.33903345724883
132,485.4858407079642,100.20530973451318
133,109.37109375000011,572.9132812499993
134,143.93747323340477,286.1922912205569
135,385.16654545454554,114.0203636363636
136,398.43322884012554,86.10156739811919
137,764.2507317073171,45.24878048780489
138,822.3196319018398,668.2699386503068
139,634.5935483870968,904.5124423963134
140,766.879867986799,856.1399339933993
141,752.9827450980383,871.443921568628
142,906.3278947368424,926.0873684210525
143,908.2680738786288,955.5319261213712
144,185.64070796460217,643.7799410029498
145,127.11785714285698,652.3758928571436
146,95.66094674556224,707.4639053254434
147,71.42740740740744,713.3562962962963
148,113.70209790209792,909.9645687645686
149,269.1717333333335,935.5216000000013
15,769.0242990654203,240.78785046728962
151,723.7209003215423,336.78199356913177
152,550.4774193548388,201.83584229390675
153,385.1606349206347,545.4323809523811
154,44.353797468354415,608.3082278481014
156,339.6058091286307,918.5609958506225
157,356.98397626112734,897.4106824925817
158,376.7909090909092,900.9931818181819
159,470.49339407744844,670.9170842824606
16,841.6625698324021,128.8229050279329
161,292.07890624999993,893.04453125
162,329.5252100840334,897.0546218487395
163,347.1367521367526,719.0324786324786
164,331.3279503105593,738.6422360248449
165,401.16141732283467,669.8031496062991
167,483.3414634146343,445.83170731707304
168,202.84462151394436,978.5721115537856
169,202.27450980392152,956.7333333333329
17,894.2503030303035,238.99393939393943
170,131.7677811550153,948.1130699088137
171,131.54828897338405,764.6250950570346
172,187.34343434343427,193.09966329966312
173,55.40746268656721,198.07014925373124
174,34.56814159292033,189.03362831858394
175,78.02374670184693,988.1751978891828
176,650.540928270042,902.5594936708858
177,853.5374149659862,754.4673469387751
178,815.7838805970159,751.9241791044774
179,833.0742857142856,710.009523809523
18,733.9039408867001,444.4394088669951
180,859.4624505928847,618.4988142292492
181,857.5938596491227,644.7596491228072
182,717.8154411764717,733.3573529411772
183,734.7345323741001,707.2302158273384
184,191.43072625698304,227.85251396648047
185,160.68167202572343,233.27588424437292
186,146.50281690140864,370.7366197183096
187,154.90946502057608,345.0156378600823
188,550.9252669039141,693.6177935943057
189,369.97314487632525,713.2636042402833
19,707.3602708803616,422.68036117381484
190,291.0077519379847,582.0209302325583
191,55.97328519855593,51.35162454873643
192,349.4965034965032,526.5076923076922
193,637.719626168223,453.4317757009345
194,680.5233201581026,473.99130434782603
195,741.3541353383454,479.85413533834617
196,802.3392491467572,404.8505119453924
197,890.8211538461547,657.2749999999992
198,906.465060240963,665.8795180722891
199,936.9112540192931,655.1491961414799
2,759.9757731958751,409.4592783505157
20,512.8200000000003,506.8448275862072
200,913.0859315589356,621.0220532319394
201,817.6346666666667,777.6220000000006
