Id,x,y
100,286.89087542613623,270.0855504829535
101,134.3095425098037,283.49059087581725
102,152.76473820300762,298.6242359248114
103,165.6110100176472,341.9912835411765
104,151.75467851401874,393.1249235794389
105,20.668882170731703,476.14059129268276
106,122.401656102439,464.6550038097563
107,227.9243865543478,388.65444702173977
108,186.49417895212792,443.4885542127664
109,175.8411912339452,463.0929688669704
110,155.00628412437797,486.36873600994977
111,234.1462527433628,336.1839790530977
112,263.3804399086758,335.01105642465757
113,295.034628363158,340.4155138578948
114,318.97166252403883,329.9159932163458
115,299.33798593373484,376.71401587951823
116,400.95359620967764,478.6960971021505
117,367.91041648510634,328.2900345276597
118,330.35704336756766,168.63727017837857
119,423.8363614716162,291.33693582532896
120,450.90558181545066,298.7077045708163
121,431.4063947853886,327.6452798812784
122,465.4808638080808,315.61111319191923
123,455.0492014869567,272.34668354347855
124,484.7117252545453,258.12918795454607
125,483.67326780531,292.8744778053102
126,493.6601002643174,273.54996683260015
132,469.8227426556607,337.03153064622575
136,428.3380812621945,362.5677576524397
137,484.26852523484865,412.3863720000003
145,396.12401077678567,456.10318283035735
174,385.09084232116777,177.519876540145
175,411.2326141121498,181.1183865233645
176,439.7521451461535,179.41026276153843
177,472.03382565217413,169.72947467826123
188,462.3670661753241,361.6522927727266
189,339.17370080392215,393.847309705881
190,342.2261789640732,237.23797305389303
191,145.52622519580413,234.163477587412
192,133.7069966058395,210.7170047080299
263,422.95568656578934,233.35735018421133
273,372.2673543358773,428.9588994351152
66,128.54847421556894,33.96642684431117
67,140.55226057042256,65.0901843028164
68,159.3850922831325,91.06432167469882
69,187.4916281941177,5.232051170588534
80,192.59033692105254,46.20970960526279
81,196.9521053376069,91.60727394871822
82,221.8788603026316,111.53164656579008
83,251.11946246902644,128.58557087168185
84,269.15351749999996,145.8723820135133
85,29.01374078431372,169.3808327764707
86,64.70817986124402,168.65515366028706
87,220.91770182442764,169.32986377099223
88,254.57877253284684,174.0454408978104
89,154.38127033613446,135.43246852941195
90,125.97579226229513,158.49897030327872
91,88.16806992436962,212.10267822688945
92,25.960267135999995,232.16291540000043
93,50.23051044537816,243.23963642016827
94,81.32401984403664,245.9811060275224
95,132.5044968035715,262.9023194910711
96,163.39909692105255,186.32148356140328
97,190.94780935499944,187.9915812950003
98,211.15437388601086,230.34823029533732
99,240.24996656544465,255.3531280994763
