Id,x,y
104,203.5328,9.940800000000003
114,73.220725388601,474.1647668393787
117,175.70249999999993,298.4191666666666
119,278.8269503546099,322.3503546099293
120,286.1141025641026,303.5717948717949
121,287.8776470588238,319.3576470588235
122,298.76884057971,329.5079710144928
123,271.16825396825385,423.50730158730187
124,274.35999999999984,465.95027027027015
125,218.88754716981143,484.2475471698114
127,202.926267281106,176.34838709677422
153,455.20816326530615,202.8663265306123
154,232.70162162162208,231.5891891891891
164,282.3962441314557,392.5971830985917
176,101.13333333333323,454.85367965367965
177,94.08909090909106,468.22636363636377
178,101.89923664122135,178.76641221374058
182,132.43013698630142,496.9652968036534
183,325.23605442176836,417.28367346938796
184,287.78666666666675,441.52242424242434
187,293.3278846153845,424.5596153846155
188,439.4020942408383,472.79999999999984
229,165.85655172413783,9.425517241379321
237,442.91243781094533,424.9253731343286
265,289.76340425531885,279.8212765957448
282,226.62151589242032,93.01418092909547
283,60.30156599552575,62.34496644295314
284,177.23028846153875,134.83173076923083
286,100.57747747747749,364.25135135135116
287,305.70361445783107,315.3493975903614
288,308.2174603174604,341.85079365079355
303,354.0451282051281,202.62358974358972
311,207.72851063829785,254.6978723404255
315,191.9929487179485,275.3660256410257
33,217.42222222222225,286.7307692307694
335,226.38396624472568,166.44135021097048
337,280.82044444444455,6.134222222222222
338,294.4838888888892,25.586666666666638
339,304.79495798319334,384.6025210084031
340,259.4,481.4756097560972
341,183.42492012779599,471.4594249201278
342,273.6387931034484,14.1301724137931
350,246.90550458715603,240.23761467889904
351,298.0183574879225,364.90724637681154
362,81.72234042553194,432.29999999999967
363,106.15737704918028,414.22076502732216
364,113.99914163090126,426.7012875536483
365,419.1350427350427,310.28376068376065
376,251.84772727272735,471.0409090909093
381,29.068345323741003,113.20503597122308
385,154.20166666666682,496.0175
387,425.1663999999994,281.24639999999994
394,320.74545454545466,34.74652406417111
399,179.9999999999998,310.69900332225916
443,466.07398843930673,194.32369942196536
447,304.8803030303024,104.97424242424242
448,406.3328571428568,23.39428571428572
456,89.39803921568621,338.44999999999993
457,155.81706161137438,422.49573459715623
458,137.50704225352115,440.61314553990616
459,30.80075187969924,393.05338345864686
48,168.61628959276004,444.6063348416289
484,87.98011049723763,489.49502762430967
485,70.89761904761906,492.39404761904746
489,138.49195402298872,293.7532567049809
49,166.642735042735,456.24700854700876
490,157.4561151079135,274.3172661870504
491,271.956862745098,347.25751633986937
492,298.59892473118293,405.6763440860215
493,112.30199203187249,488.2366533864543
5,106.02155388471192,389.6631578947373
50,208.8389261744968,478.14899328859065
51,244.10700280112044,306.98599439775893
515,412.70505050505113,346.11616161616166
516,434.8790378006869,350.5773195876288
517,408.645238095238,206.781746031746
518,447.96894977169,279.0246575342465
519,409.826,260.106
52,242.77518796992481,265.21203007518795
520,433.2985781990522,250.73364928909962
521,383.5655172413796,249.40689655172423
522,285.1971830985918,223.54577464788738
528,96.71589743589728,313.39179487179484
529,136.32573198823513,461.5815417941165
53,234.3301470588237,267.3669117647057
534,358.15757575757544,346.2557575757575
535,478.410784313725,479.1049019607843
54,261.7375394321765,328.43280757097784
55,278.72134831460687,305.68202247191016
56,233.38793969849232,496.8381909547737
57,242.3192307692308,489.79326923076934
65,425.3537459283387,411.09185667752416
66,416.3495601173018,443.548973607038
7,139.28764044943796,349.6303370786513
70,300.0009478672987,296.691943127962
72,128.32403100775207,319.0666666666669
77,174.96818549382732,250.56876231687272
78,268.6386100386099,283.2733590733588
8,154.8468646864685,334.6554455445542
80,92.30192307692305,414.5278846153846
88,269.0265306122449,254.6734693877552
89,262.2262857142855,262.6457142857143
9,210.53468013468031,226.2680134680134
