Id,x,y
1,27.138975155279503,40.074792960662535
10,20.62181933842239,405.0120865139949
109,203.4648337595908,255.59974424552433
11,16.654891304347824,366.4284420289855
110,84.07911392405063,246.16666666666663
111,51.98872180451128,228.34633458646613
112,7.904326923076923,300.9014423076923
113,57.340073529411775,15.202665441176471
114,74.92816091954023,23.85057471264368
115,105.32070707070707,27.88257575757576
116,139.77682403433477,28.34603004291845
117,148.72614503816794,11.760019083969464
118,219.73381877022652,8.129449838187702
119,349.52216066481986,149.4660664819945
12,69.06396198830409,381.1275584795322
124,416.40066666666667,142.99766666666667
125,241.3651898734177,177.0348101265823
126,147.43459302325581,225.25254360465115
127,153.72284644194755,193.54073033707863
128,152.57043973941367,434.20114006514666
13,63.98290273556231,399.63297872340434
14,78.70341207349081,349.72178477690284
140,345.1081632653061,391.9372448979592
141,333.28125,452.1582661290323
145,466.7325487012987,422.5190746753247
146,447.92016129032265,431.06814516129026
147,308.90212264150944,340.939072327044
15,29.589943342776213,280.4702549575071
16,112.60861111111113,136.38305555555556
165,61.8252487562189,329.11815920398016
166,99.51222826086956,111.30366847826087
167,83.0886678200692,30.142733564013838
17,91.56966743119267,152.42832568807341
18,69.68799734748009,108.14323607427055
181,83.13041125541126,426.6617965367965
182,148.0670362903226,319.59425403225805
183,146.20833333333334,339.0102996254682
184,172.3689024390244,321.44268292682926
185,213.40593434343438,232.50631313131316
186,209.5878839590444,214.32849829351537
187,286.93596491228067,75.61973684210527
19,118.1329419889503,79.20752762430939
191,420.5287037037037,230.71620370370368
197,106.78154761904759,404.6613095238095
198,86.50802752293578,328.61869266055044
2,46.150345622119815,102.99740783410137
20,147.48851706036746,73.85433070866142
21,185.9284855769231,134.35546875
212,490.8404963680387,436.3032687651332
22,241.27593659942363,112.28386167146972
222,367.5568181818182,408.2548701298701
223,14.711267605633802,265.38262910798124
224,5.064102564102563,230.2660256410256
227,374.1583011583012,385.6640926640927
228,282.3936464088398,403.5511049723757
229,303.9979674796748,48.1229674796748
23,371.37062937062933,48.467074592074596
230,451.1504975124378,452.6318407960199
231,439.88270547945206,465.9165239726028
232,404.4496606334842,490.18438914027155
235,145.75281954887217,128.6343984962406
236,155.54578189300412,148.4110082304527
237,228.4486386138614,473.3725247524753
238,280.49766791044783,216.1445895522388
239,270.2209595959596,204.5385101010101
240,266.13,216.899375
241,196.98832684824902,339.3103112840467
242,120.65405405405407,373.7202702702703
243,10.851363636363638,251.74045454545453
244,69.4548611111111,143.96267361111111
245,8.452941176470588,86.975
246,4.197916666666667,40.276960784313715
248,132.6036036036036,74.15427927927928
249,160.45580808080808,88.1875
250,104.81875,311.560625
259,460.0096153846154,358.6866515837104
260,382.71453488372094,487.3848837209303
263,30.533105022831048,360.9006849315069
270,366.3277777777778,111.30601851851853
274,169.83488805970146,132.3027052238806
275,480.10008038585215,284.4135852090032
280,471.4875,256.31375
281,493.9384517766498,255.3242385786802
282,455.59265350877195,291.5235745614035
288,118.76414233576644,469.7609489051095
289,130.32855504587155,445.6978211009175
290,113.77279005524862,393.63259668508283
294,103.68125,231.20555555555558
3,36.41666666666666,121.13372093023256
315,41.237991266375545,481.45851528384287
316,2.6305,417.3715
317,352.1465909090909,448.4852272727273
323,5.486607142857144,388.75520833333326
324,179.79833333333335,251.5108333333333
325,167.05928571428572,233.38214285714287
340,433.12298757142884,12.160581413265307
381,134.28310512328778,461.4429224383564
397,177.93138651111119,172.89331628888885
398,106.94422418518512,188.1862186851852
399,93.85372887142857,200.6647701142857
4,33.63057809330629,165.21779918864098
400,276.1699134415583,285.95346313636367
401,255.11027573684223,382.1641604210526
402,409.38304085087714,279.2821637368422
403,382.130824376344,286.9605734946237
404,410.2037036767678,270.75420871717165
45,90.4784090909091,445.63560606060605
46,131.22262773722628,415.20620437956205
47,106.83291245791244,362.3219696969697
48,176.609375,365.4443108974359
49,292.1625854214123,359.4775056947608
5,30.938524590163933,190.7800546448088
50,349.10900473933646,359.3957345971564
51,424.96514869888483,426.1723977695168
52,477.59236111111113,387.9474537037037
58,294.3327047413793,492.94019396551727
59,302.14827586206894,465.45
6,68.51058352402745,235.95852402746
61,318.4575358851675,429.0547248803828
62,434.6623456790123,293.76358024691365
63,405.7765261627907,243.52034883720933
7,50.27014218009479,311.8068720379147
8,14.428618421052633,323.9473684210526
9,49.02428057553957,363.56384892086334
90,222.6930455635492,426.49850119904085
91,237.69625407166126,404.625
