Id,x,y
119,409.40782122905034,456.6631284916201
120,457.9427293064877,410.8881431767337
128,57.88244274809157,311.9078880407125
129,127.75063291139251,70.14177215189872
130,394.24054054054045,217.52297297297287
131,421.57918215613336,214.33903345724883
132,485.4858407079642,100.2053097345132
134,143.93747323340475,286.19229122055685
135,385.1665454545456,114.0203636363636
136,398.43322884012565,86.10156739811919
167,483.34146341463435,445.8317073170729
172,187.3434343434343,193.09966329966312
173,55.407462686567214,198.07014925373124
174,34.56814159292033,189.033628318584
184,191.43072625698304,227.85251396648047
185,160.68167202572343,233.27588424437286
186,146.50281690140864,370.7366197183096
187,154.9094650205761,345.01563786008234
191,55.97328519855593,51.35162454873643
21,451.78246753246736,331.99675324675303
22,362.83318777292527,190.27467248908297
228,132.5098901098904,329.8600732600732
229,164.88025889967668,417.31391585760497
23,188.7937823834196,92.37772020725396
230,240.86201550387628,470.4286821705432
237,26.049700598802403,59.40179640718564
238,22.066063348416304,118.03076923076915
239,50.607692307692346,146.8418803418804
24,232.31881188118797,103.06402640264037
25,46.84999999999998,85.54310344827594
250,432.961904761905,444.23463203463166
251,316.49568345323786,286.0237410071942
252,168.48122605363997,108.54099616858237
253,50.63445378151263,437.0722689075628
254,67.50593607305933,442.33881278538763
255,68.29696969696967,73.93766233766235
256,317.86806282722506,75.10052356020941
257,373.22477064220163,78.89449541284405
258,424.65294117647056,139.46617647058818
259,456.9624595469255,151.67702265372162
26,190.70067415730338,149.0867415730336
260,484.5449781659385,265.48646288209596
27,234.43288590604013,198.57516778523484
28,218.65753424657558,157.40712328767125
284,369.69090909090914,337.4927272727275
285,97.59892473118276,25.219354838709695
286,80.37129186602886,33.44306220095694
287,62.003669724770596,30.80366972477066
29,260.4174174174173,152.78378378378386
30,218.2864583333332,323.9114583333337
31,263.90303030303033,285.6685314685316
32,273.16190476190485,428.8968253968253
320,436.91267605633794,489.28544600938966
321,462.67135678391975,485.4562814070352
322,107.46813186813169,42.73406593406593
323,403.7004405286348,27.800881057268704
324,476.9354838709677,204.46370967741947
33,360.9164677804292,494.7155131264915
339,13.152032520325205,180.1227642276424
340,76.78224852071013,175.91479289940838
341,77.67044025157236,156.83773584905663
346,333.7284883720933,11.890116279069769
347,378.75555555555536,8.098148148148184
349,461.13913043478243,39.375652173913046
35,336.67587939698484,481.0763819095481
350,439.0387499999998,109.72000000000006
36,333.7384615384612,431.79855769230767
366,299.67232142857165,209.46250000000003
37,326.67999999999995,317.07098591549294
38,411.33107344632754,252.16440677966102
390,290.0977272727277,40.89242424242426
395,49.83418803418803,359.3564102564105
396,7.223452768729628,274.91009771986967
397,24.50100334448161,292.16454849498297
404,397.3403973509935,323.4980132450329
405,449.1078189300409,253.59835390946515
62,101.89543859649126,125.3122807017543
69,172.19565217391312,385.6874396135265
70,146.6394366197183,450.48394366197135
79,128.98801843317966,355.3004608294928
80,120.9775784753365,44.12825112107622
81,114.74806201550392,97.61782945736431
82,101.3348534201954,76.30032573289904
83,27.10725552050476,141.39179810725557
84,28.840869565217442,91.78695652173916
85,54.325951557093404,105.40692041522492
86,136.03179190751447,402.80635838150283
87,128.9625806451615,429.8864516129034
88,170.85673758865263,448.5418439716312
