Id,x,y
10,426.44516129032195,47.421505376344044
11,462.78382352941196,9.850735294117667
112,427.769884169884,436.28108108108114
113,441.9900621118013,415.170807453416
114,458.5777070063697,226.04904458598722
115,466.84159021406833,198.2244648318044
116,465.11156462585006,162.0517006802721
117,281.7529069767438,294.54476744186064
118,311.1126099706737,272.2551319648095
119,356.2861035422351,233.75422343324254
12,304.8479729729738,174.27162162162156
120,364.7946564885492,259.6916030534352
122,335.5299663299659,321.7521885521885
123,371.510734463277,491.2067796610169
124,331.1773109243687,170.31344537815139
125,379.54312500000026,184.25749999999994
126,477.8508771929821,67.00789473684216
127,494.40280373831547,87.49065420560748
128,488.1390946502054,140.99835390946498
13,390.5420074349454,155.00594795539038
131,302.97575757575703,91.89646464646465
132,427.5917525773193,105.75463917525772
134,252.98827586206812,37.625517241379306
135,263.63864406779726,392.29694915254237
136,418.4216666666656,452.2141666666668
138,350.13723849372343,387.4376569037653
139,357.35850144092103,355.04034582132556
14,450.66454183266967,123.71394422310759
140,384.9654676258998,361.6
148,60.342148760330474,142.10702479338846
149,173.88093023255817,7.506046511627891
15,397.99925093632964,82.21722846441949
150,155.10318471337575,3.6114649681528723
156,183.6679841897253,416.6667984189722
157,34.8968576709791,102.09722735674671
16,371.079508196721,83.2377049180328
17,268.5052208835341,30.097188755020085
186,156.48454011741683,274.209784735812
187,285.88117647058857,210.20117647058825
188,294.4978902953586,222.60337552742604
189,348.9279187817258,41.195939086294416
190,377.1593869731805,110.27126436781622
191,432.3400778210107,380.92840466926066
192,447.72566371681444,370.13628318584085
193,446.6941798941805,48.748148148148175
194,491.31878787878804,5.295757575757578
196,465.7217821782182,83.91089108910901
197,462.1826484018263,394.6082191780822
20,285.13056603773464,38.898113207547155
21,217.4880866425998,10.220938628158859
22,478.3924137931032,121.00965517241377
222,31.349565217391614,384.4927536231884
223,14.739999999999895,316.4375757575758
226,199.34795539033473,144.49144981412633
227,177.58110236220455,143.87086614173236
228,128.7118852459016,105.83770491803287
229,383.1933147632301,288.8662952646239
23,481.4685950413216,331.0495867768596
232,309.91674641148336,449.31961722488023
237,384.97309941520496,347.39532163742666
239,398.50419161676655,336.5772455089822
24,374.50513833992113,377.77391304347833
240,388.1818181818172,334.26417112299475
241,404.21868131868075,291.257142857143
242,427.714285714286,300.17006802721073
243,440.5513157894734,309.96052631578937
244,473.1157407407412,310.97037037037046
245,460.877631578947,256.1078947368422
246,319.08082191780807,45.35753424657535
247,407.3868544600946,64.86854460093896
248,431.52361111111134,32.1013888888889
25,435.11659574468126,67.88170212765958
257,110.04916201117271,456.25530726256966
258,203.04111349036373,221.4608137044967
26,409.296551724138,5.560344827586203
266,215.01249999999868,388.60000000000014
267,37.708426966292336,348.43146067415717
268,59.375903614458366,341.24658634538133
269,317.7708154506438,487.43948497854086
27,464.6624584717607,103.81063122923595
28,406.91212121212163,102.66818181818176
287,116.15976331360889,253.44615384615383
288,185.13806451612982,356.7954838709677
289,302.25606060606094,349.84015151515155
29,283.4457142857143,66.87333333333336
290,220.27096774193592,475.84903225806426
294,294.7670454545457,413.22500000000014
295,274.6522292993635,472.70063694267526
296,280.08442211055217,450.5165829145729
297,260.26621621621473,304.4817567567568
298,354.05652173912983,460.68043478260864
30,143.8376470588231,60.09647058823533
301,49.40558659217902,465.1865921787712
302,29.189201877933897,494.75727699530535
303,6.199082568807285,489.4266055045873
308,190.50508474576236,471.6050847457626
309,153.894642857142,447.8303571428573
31,296.79063829787265,109.95659574468071
310,123.5593495934952,390.2271002710028
311,100.10802469135808,370.5425925925927
312,468.2306818181813,365.825
313,482.9556886227555,381.86946107784416
32,225.12977099236684,112.47251908396936
33,349.20312499999875,70.68124999999995
34,397.38352941176424,123.96705882352931
35,379.8008064516147,417.89435483870943
358,124.76967741935505,492.18838709677453
359,279.01333333333343,358.76476190476194
36,395.2683274021358,481.20996441281164
360,291.1729323308266,422.93984962406023
362,305.4385321100914,51.06422018348622
363,330.8071794871797,70.2523076923077
364,436.6640625,90.84687500000004
365,408.0161137440764,211.46824644549758
366,406.20000000000005,470.03362831858414
367,448.7927999999997,475.5416000000001
368,457.5059459459453,458.70378378378393
378,340.03464566929154,213.7527559055118
38,395.1958677685942,499.0983471074378
388,430.0877192982457,237.93263157894737
389,397.2267857142855,234.8812500000002
39,494.24279475982473,462.0838427947599
393,280.7706293706293,5.993006993006985
394,246.63404255319165,6.537234042553184
398,492.9888888888887,23.63000000000001
402,492.53738776,52.84353640000001
403,496.5237822,67.61904624999998
7,363.0041322314046,60.82066115702477
8,370.0308270676685,16.751127819548874
9,402.8590163934424,25.319672131147538
92,333.9737704918027,405.395409836066
